facility_id,cehrt_id,meets_criteria_for_promoting_interoperability_of_ehrs,start_date,end_date
180019,0015C4HSE8YJ05Q,Y,1/1/2023,12/31/2023
180020,0015C946ANU9N81,Y,1/1/2023,12/31/2023
180024,0015C4HSE8YJ05Q,Y,1/1/2023,12/31/2023
180025,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
180027,0015CZ8QFF7QPS8,Y,1/1/2023,12/31/2023
180029,0015C946ANU9N81,Y,1/1/2023,12/31/2023
180035,0015CW3NXQ9AG42,Y,1/1/2023,12/31/2023
180038,0015C8YGS65EE0D,Y,1/1/2023,12/31/2023
180040,0015CX8K9UM3M52,Y,1/1/2023,12/31/2023
180043,0015CFG9KA7DWS7,Y,1/1/2023,12/31/2023
180044,0015CRT7Y4XJX42,Y,1/1/2023,12/31/2023
180045,0015CW3NXQ9AG42,Y,1/1/2023,12/31/2023
180046,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
180048,0015CLU15QN45BX,Y,1/1/2023,12/31/2023
180049,0015C124KR0SNP1,Y,1/1/2023,12/31/2023
180050,0015C946ANU9N81,Y,1/1/2023,12/31/2023
180051,0015CW4VMW3NMY3,Y,1/1/2023,12/31/2023
180056,0015C9XTF3Q6PKS,Y,1/1/2023,12/31/2023
180064,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
180066,0015CC4NC7PMU4W,Y,1/1/2023,12/31/2023
180067,0015CVE0NUW5RTT,Y,1/1/2023,12/31/2023
180069,0015C946ANU9N81,Y,1/1/2023,12/31/2023
180070,0015C8YGS65EE0D,Y,1/1/2023,12/31/2023
180078,0015C946ANU9N81,Y,1/1/2023,12/31/2023
180079,0015CE4ZXJ0FKT5,Y,1/1/2023,12/31/2023
180080,0015C124KR0SNP1,Y,1/1/2023,12/31/2023
180087,0015C78VNK5JJP0,Y,1/1/2023,12/31/2023
180088,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
180092,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
180093,0015C9XTF3Q6PKS,Y,1/1/2023,12/31/2023
180101,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
180102,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
180103,0015C124KR0SNP1,Y,1/1/2023,12/31/2023
180104,0015C124KR0SNP1,Y,1/1/2023,12/31/2023
180105,0015CS6RG8Z4GVH,Y,1/1/2023,12/31/2023
180115,0015CR11XHK6S8D,Y,1/1/2023,12/31/2023
180116,0015C4HSE8YJ05Q,Y,1/1/2023,12/31/2023
180124,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
180127,0015CS48Q53VKT0,Y,1/1/2023,12/31/2023
180128,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
180130,0015C124KR0SNP1,Y,1/1/2023,12/31/2023
180132,0015C4XYB82NW5B,Y,1/1/2023,12/31/2023
180138,0015C124KR0SNP1,Y,1/1/2023,12/31/2023
180139,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
180141,0015CX8K9UM3M52,Y,1/1/2023,12/31/2023
180143,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
180149,0015C1PC2VXC7PW,Y,1/1/2023,12/31/2023
180154,,,1/1/2023,12/31/2023
181301,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
181302,0015CLU15QN45BX,Y,1/1/2023,12/31/2023
181304,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
181305,0015C946ANU9N81,Y,1/1/2023,12/31/2023
181306,0015C9XTF3Q6PKS,Y,1/1/2023,12/31/2023
181307,0015C946ANU9N81,Y,1/1/2023,12/31/2023
181308,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
181309,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
181310,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
181311,0015CW3NXQ9AG42,Y,1/1/2023,12/31/2023
181314,0015CN1GL8M6DYQ,Y,1/1/2023,12/31/2023
181315,0015CLU15QN45BX,Y,1/1/2023,12/31/2023
181316,0015C946ANU9N81,Y,1/1/2023,12/31/2023
181317,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
181318,0015CN1GL8M6DYQ,Y,1/1/2023,12/31/2023
181319,,,1/1/2023,12/31/2023
181320,0015CMJ8XDN1QN9,Y,1/1/2023,12/31/2023
181321,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
181322,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
181323,,,1/1/2023,12/31/2023
181324,0015CN1GL8M6DYQ,Y,1/1/2023,12/31/2023
181325,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
181327,0015CLJ6CPB7FN6,Y,1/1/2023,12/31/2023
181328,0015C946ANU9N81,Y,1/1/2023,12/31/2023
181329,0015CWD2653NY5L,Y,1/1/2023,12/31/2023
181330,0015CJ9CMR3T0SG,Y,1/1/2023,12/31/2023
181331,0015C946ANU9N81,Y,1/1/2023,12/31/2023
181332,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
181333,,,1/1/2023,12/31/2023
190002,0015CVZ8NZE0N5M,Y,1/1/2023,12/31/2023
190004,0015CPS8PBQ1L98,Y,1/1/2023,12/31/2023
190005,0015CUP3NEU1E4P,Y,1/1/2023,12/31/2023
190006,0015CVZ8NZE0N5M,Y,1/1/2023,12/31/2023
190007,0015CDR9VB4KSE5,Y,1/1/2023,12/31/2023
190008,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190011,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190013,0015CK3MKQ1BP7X,Y,1/1/2023,12/31/2023
190014,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190015,0015C55T8AH25UH,Y,1/1/2023,12/31/2023
190017,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
190019,0015CJR3Z59N4NU,Y,1/1/2023,12/31/2023
190020,0015CLW92XXB6YE,Y,1/1/2023,12/31/2023
190025,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190026,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
190027,0015CJR3Z59N4NU,Y,1/1/2023,12/31/2023
190034,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
190036,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190039,0015CUP3NEU1E4P,Y,1/1/2023,12/31/2023
190040,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190041,0015CJR3Z59N4NU,Y,1/1/2023,12/31/2023
190044,0015CVZ8NZE0N5M,Y,1/1/2023,12/31/2023
190045,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190046,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
190050,0015CUU0VN4CTW1,Y,1/1/2023,12/31/2023
190053,0015CVZ8NZE0N5M,Y,1/1/2023,12/31/2023
190054,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190060,,,1/1/2023,12/31/2023
190064,0015CVE0NUW5RTT,Y,1/1/2023,12/31/2023
190065,0015CK3MKQ1BP7X,Y,1/1/2023,12/31/2023
190079,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190086,0015CX112ZVK0ZX,Y,1/1/2023,12/31/2023
190088,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190090,0015CD30BJE5K3L,Y,1/1/2023,12/31/2023
190098,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190099,0015CD30BJE5K3L,Y,1/1/2023,12/31/2023
190102,0015CVE0NUW5RTT,Y,1/1/2023,12/31/2023
190106,,,1/1/2023,12/31/2023
190111,0015CHF5LA5KND5,Y,1/1/2023,12/31/2023
190114,0015CD38WA7A77E,Y,1/1/2023,12/31/2023
190116,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
190118,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190125,0015CVE0NUW5RTT,Y,1/1/2023,12/31/2023
190128,0015C7QHT4SYU4B,Y,1/1/2023,12/31/2023
190133,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190140,0015C9Z58N4E02Y,Y,1/1/2023,12/31/2023
190144,0015CFH8ALS0PHX,Y,1/1/2023,12/31/2023
190145,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190151,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190160,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
190164,0015CD38WA7A77E,Y,1/1/2023,12/31/2023
190167,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
190176,0015CKR5HCD6T9Y,Y,1/1/2023,12/31/2023
190183,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190184,0015CW40F8CZL04,Y,1/1/2023,12/31/2023
190190,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190201,0015CJR3Z59N4NU,Y,1/1/2023,12/31/2023
190202,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190208,0015CT0PPT32RH0,,1/1/2023,12/31/2023
190218,0015CD30BJE5K3L,Y,1/1/2023,12/31/2023
190241,,,1/1/2023,12/31/2023
190245,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190251,,,1/1/2023,12/31/2023
190255,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190256,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190259,0015C40C0YCP4T4,Y,1/1/2023,12/31/2023
190266,0015CAE6T4C0BJB,Y,1/1/2023,12/31/2023
190267,0015C1MWQ0ZHE9S,Y,1/1/2023,12/31/2023
190270,0015CVY1N1F91KM,Y,1/1/2023,12/31/2023
190274,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190278,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190298,0015CQZ3GL3N8TR,Y,1/1/2023,12/31/2023
190300,,,1/1/2023,12/31/2023
190302,,,1/1/2023,12/31/2023
190303,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
190308,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190312,0015CVE0NUW5RTT,Y,1/1/2023,12/31/2023
190313,0015CUP3NEU1E4P,Y,1/1/2023,12/31/2023
190316,,,1/1/2023,12/31/2023
190317,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
190318,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
190319,,,1/1/2023,12/31/2023
191300,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
191301,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
191302,0015CVZ8NZE0N5M,Y,1/1/2023,12/31/2023
191304,0015CDA13YNK8F1,Y,1/1/2023,12/31/2023
191305,0015C4DPR23A8VK,Y,1/1/2023,12/31/2023
191306,,,1/1/2023,12/31/2023
191307,0015CY9N5RK82FA,,1/1/2023,12/31/2023
191308,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
191309,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
191310,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
191311,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
191312,0015CJR3Z59N4NU,Y,1/1/2023,12/31/2023
191313,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
191314,,,1/1/2023,12/31/2023
191315,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
191316,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
191317,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
191318,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
191319,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
191320,0015CD30BJE5K3L,Y,1/1/2023,12/31/2023
191321,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
191322,0015CVZ8NZE0N5M,Y,1/1/2023,12/31/2023
191323,0015CQT7URF86HV,Y,1/1/2023,12/31/2023
191324,0015CEA2XUM6B27,Y,1/1/2023,12/31/2023
191325,,,1/1/2023,12/31/2023
191326,0015CXZ21PBQ54A,,1/1/2023,12/31/2023
191327,,,1/1/2023,12/31/2023
193300,,,1/1/2023,12/31/2023
200001,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
200008,0015CE1VL612TJY,Y,1/1/2023,12/31/2023
200009,0015CKC5HA5F51T,Y,1/1/2023,12/31/2023
200018,0015CE1VL612TJY,Y,1/1/2023,12/31/2023
200020,0015CK3MKQ1BP7X,Y,1/1/2023,12/31/2023
200021,0015CKC5HA5F51T,Y,1/1/2023,12/31/2023
200024,0015C32G0EM34J6,Y,1/1/2023,12/31/2023
200031,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
200033,0015CE1VL612TJY,Y,1/1/2023,12/31/2023
200034,0015C4J0ZKW5KKJ,,1/1/2023,12/31/2023
200039,0015CW4VMW3NMY3,Y,1/1/2023,12/31/2023
200041,0015CE1VL612TJY,Y,1/1/2023,12/31/2023
200050,0015CE1VL612TJY,Y,1/1/2023,12/31/2023
200052,0015C7G9EJT78H8,Y,1/1/2023,12/31/2023
200063,0015CKC5HA5F51T,Y,1/1/2023,12/31/2023
201300,0015CE1VL612TJY,Y,1/1/2023,12/31/2023
201301,0015CE1VL612TJY,Y,1/1/2023,12/31/2023
201302,0015CKC5HA5F51T,Y,1/1/2023,12/31/2023
201303,,,1/1/2023,12/31/2023
201304,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
201305,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
201306,0015C32G0EM34J6,Y,1/1/2023,12/31/2023
201307,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
201308,0015C05XRW4G6B6,Y,1/1/2023,12/31/2023
201309,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
201310,0015C32G0EM34J6,Y,1/1/2023,12/31/2023
201311,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
201312,0015CKC5HA5F51T,Y,1/1/2023,12/31/2023
201313,0015CE1VL612TJY,Y,1/1/2023,12/31/2023
201314,0015CZK3868FUL4,Y,1/1/2023,12/31/2023
201315,0015CKC5HA5F51T,Y,1/1/2023,12/31/2023
201316,,,1/1/2023,12/31/2023
210001,0015CYT94LS81XV,Y,1/1/2023,12/31/2023
210002,0015CE0Q84QPW6R,Y,1/1/2023,12/31/2023
210003,0015CE0Q84QPW6R,Y,1/1/2023,12/31/2023
210004,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
210005,0015CHH3A0TPA3A,Y,1/1/2023,12/31/2023
210008,0015C3GKN8P5MDL,Y,1/1/2023,12/31/2023
210009,0015C6D7SZ9A442,Y,1/1/2023,12/31/2023
210011,0015CMK0R40U06V,Y,1/1/2023,12/31/2023
210012,0015C8ZRS80JAQ6,Y,1/1/2023,12/31/2023
210015,0015C6NE153843T,Y,1/1/2023,12/31/2023
210016,0015CXJ1LSC4H6G,Y,1/1/2023,12/31/2023
210017,0015CHA9ZLS6ELS,Y,1/1/2023,12/31/2023
210018,0015C6NE153843T,Y,1/1/2023,12/31/2023
210019,0015CYK074QMH4Z,Y,1/1/2023,12/31/2023
210022,0015C6D7SZ9A442,Y,1/1/2023,12/31/2023
210023,,,1/1/2023,12/31/2023
210024,0015C6NE153843T,Y,1/1/2023,12/31/2023
210027,0015CP46VRF6P8N,Y,1/1/2023,12/31/2023
210028,0015C6NE153843T,Y,1/1/2023,12/31/2023
210029,0015C6D7SZ9A442,Y,1/1/2023,12/31/2023
210030,0015CE0Q84QPW6R,Y,1/1/2023,12/31/2023
210032,0015CTB8NHS6NGG,Y,1/1/2023,12/31/2023
210033,0015C8ZRS80JAQ6,Y,1/1/2023,12/31/2023
210034,0015C6NE153843T,Y,1/1/2023,12/31/2023
210035,0015CE0Q84QPW6R,Y,1/1/2023,12/31/2023
210037,0015CE0Q84QPW6R,Y,1/1/2023,12/31/2023
210038,0015CE0Q84QPW6R,Y,1/1/2023,12/31/2023
210039,0015C3L6FG4X33T,Y,1/1/2023,12/31/2023
210040,0015C8ZRS80JAQ6,Y,1/1/2023,12/31/2023
210043,0015CE0Q84QPW6R,Y,1/1/2023,12/31/2023
210044,0015CYT94LS81XV,Y,1/1/2023,12/31/2023
210048,0015C6D7SZ9A442,Y,1/1/2023,12/31/2023
210049,0015CE0Q84QPW6R,Y,1/1/2023,12/31/2023
210051,,,1/1/2023,12/31/2023
210056,0015C6NE153843T,Y,1/1/2023,12/31/2023
210057,0015CXJ1LSC4H6G,Y,1/1/2023,12/31/2023
210058,0015CE0Q84QPW6R,Y,1/1/2023,12/31/2023
210060,0015CXJ1LSC4H6G,Y,1/1/2023,12/31/2023
210061,,,1/1/2023,12/31/2023
210062,0015C6NE153843T,Y,1/1/2023,12/31/2023
210063,0015CE0Q84QPW6R,Y,1/1/2023,12/31/2023
210064,0015C8ZRS80JAQ6,Y,1/1/2023,12/31/2023
210065,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
213300,,,1/1/2023,12/31/2023
213301,,,1/1/2023,12/31/2023
220001,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
220002,0015CKY003B5ZBG,Y,1/1/2023,12/31/2023
220008,0015C4DPR23A8VK,Y,1/1/2023,12/31/2023
220010,0015CK3TYN7UYQ3,Y,1/1/2023,12/31/2023
220011,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
220012,0015CTU9MP4EP7C,Y,1/1/2023,12/31/2023
220015,0015C9C70ZC87RM,Y,1/1/2023,12/31/2023
220016,0015CK5DPM68H5T,Y,1/1/2023,12/31/2023
220017,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
220019,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
220020,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
220024,0015CK3TYN7UYQ3,Y,1/1/2023,12/31/2023
220029,0015CGE9P51LDH9,,1/1/2023,12/31/2023
220030,0015CK5DPM68H5T,Y,1/1/2023,12/31/2023
220031,0015CWT525JKU1H,Y,1/1/2023,12/31/2023
220033,0015CKY003B5ZBG,Y,1/1/2023,12/31/2023
220035,0015C9C70ZC87RM,Y,1/1/2023,12/31/2023
220036,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
220046,0015CNU77M679KC,Y,1/1/2023,12/31/2023
220049,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
220052,,,1/1/2023,12/31/2023
220060,0015C9LUY50XZP7,Y,1/1/2023,12/31/2023
220062,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
220063,0015CV6V21T2LKS,Y,1/1/2023,12/31/2023
220065,0015CK5DPM68H5T,Y,1/1/2023,12/31/2023
220066,,,1/1/2023,12/31/2023
220070,0015CF08Y4L55QQ,Y,1/1/2023,12/31/2023
220071,0015C9C70ZC87RM,Y,1/1/2023,12/31/2023
220073,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
220074,0015CLX5UPP9B4B,Y,1/1/2023,12/31/2023
220075,0015C9C70ZC87RM,Y,1/1/2023,12/31/2023
220077,0015CK5DPM68H5T,Y,1/1/2023,12/31/2023
220080,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
220083,0015C9LUY50XZP7,Y,1/1/2023,12/31/2023
220084,0015C59SKS266VD,Y,1/1/2023,12/31/2023
220086,0015CHK31LTH57J,Y,1/1/2023,12/31/2023
220088,0015CAT6X2P8LT2,Y,1/1/2023,12/31/2023
220090,0015CW0XN36Z79K,Y,1/1/2023,12/31/2023
220095,0015CK3TYN7UYQ3,Y,1/1/2023,12/31/2023
220098,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
220100,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
220101,0015C9C70ZC87RM,Y,1/1/2023,12/31/2023
220105,0015CKY003B5ZBG,Y,1/1/2023,12/31/2023
220108,0015C9LUY50XZP7,Y,1/1/2023,12/31/2023
220110,0015C9C70ZC87RM,Y,1/1/2023,12/31/2023
220111,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
220116,0015CV6V21T2LKS,Y,1/1/2023,12/31/2023
220119,0015C9C70ZC87RM,Y,1/1/2023,12/31/2023
220126,,,1/1/2023,12/31/2023
220135,0015CTU9MP4EP7C,Y,1/1/2023,12/31/2023
220163,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
220171,0015CKY003B5ZBG,Y,1/1/2023,12/31/2023
220175,,,1/1/2023,12/31/2023
220176,,,1/1/2023,12/31/2023
220177,0015C9C70ZC87RM,Y,1/1/2023,12/31/2023
221300,0015C9C70ZC87RM,Y,1/1/2023,12/31/2023
221302,0015CNU77M679KC,Y,1/1/2023,12/31/2023
221303,0015CK3TYN7UYQ3,Y,1/1/2023,12/31/2023
221304,,,1/1/2023,12/31/2023
223300,,,1/1/2023,12/31/2023
223302,,,1/1/2023,12/31/2023
223304,,,1/1/2023,12/31/2023
230002,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
230003,0015CU18C3B754T,Y,1/1/2023,12/31/2023
230005,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
230013,,,1/1/2023,12/31/2023
230015,0015CK3MKQ1BP7X,Y,1/1/2023,12/31/2023
230017,0015CPR3LFS6VXN,Y,1/1/2023,12/31/2023
230019,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
230020,0015CN36YHY9RBC,Y,1/1/2023,12/31/2023
230021,0015CZF3VFR47TZ,Y,1/1/2023,12/31/2023
230022,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
230024,0015CQY4L8K8V1D,Y,1/1/2023,12/31/2023
230029,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
230030,0015C8LBU9NC5UB,Y,1/1/2023,12/31/2023
230031,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
230035,0015CU18C3B754T,Y,1/1/2023,12/31/2023
230036,0015C8LBU9NC5UB,Y,1/1/2023,12/31/2023
230037,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
230038,0015CU18C3B754T,Y,1/1/2023,12/31/2023
230041,0015C8KJ38G8XKU,Y,1/1/2023,12/31/2023
230046,0015CR0QPL5MKZ4,Y,1/1/2023,12/31/2023
230047,0015CCL4ANK5T16,Y,1/1/2023,12/31/2023
230053,0015CCL4ANK5T16,Y,1/1/2023,12/31/2023
230054,0015C0UNC8R9VFR,Y,1/1/2023,12/31/2023
230055,,,1/1/2023,12/31/2023
230058,0015C6BAM1VSL81,Y,1/1/2023,12/31/2023
230059,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
230066,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
230069,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
230070,0015CTU9MP4EP7C,Y,1/1/2023,12/31/2023
230071,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
230072,,,1/1/2023,12/31/2023
230075,0015CPR3LFS6VXN,Y,1/1/2023,12/31/2023
230077,,,1/1/2023,12/31/2023
230078,0015CZF3VFR47TZ,Y,1/1/2023,12/31/2023
230080,0015C8KJ38G8XKU,Y,1/1/2023,12/31/2023
230081,0015C6BAM1VSL81,Y,1/1/2023,12/31/2023
230085,0015CPR3LFS6VXN,Y,1/1/2023,12/31/2023
230089,0015CN36YHY9RBC,Y,1/1/2023,12/31/2023
230092,0015CCL4ANK5T16,Y,1/1/2023,12/31/2023
230093,0015CU18C3B754T,Y,1/1/2023,12/31/2023
230095,0015C8LBU9NC5UB,Y,1/1/2023,12/31/2023
230097,0015C6BAM1VSL81,Y,1/1/2023,12/31/2023
230099,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
230100,,,1/1/2023,12/31/2023
230104,0015CQY4L8K8V1D,Y,1/1/2023,12/31/2023
230105,0015C8KJ38G8XKU,Y,1/1/2023,12/31/2023
230108,0015CE8T574Z66D,Y,1/1/2023,12/31/2023
230110,0015CU18C3B754T,Y,1/1/2023,12/31/2023
230117,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
230121,0015CRB1BEK2HLT,Y,1/1/2023,12/31/2023
230130,0015CN36YHY9RBC,Y,1/1/2023,12/31/2023
230132,0015CVZ8NZE0N5M,Y,1/1/2023,12/31/2023
230133,0015CRQ7GF3YTY7,Y,1/1/2023,12/31/2023
230141,0015C8KJ38G8XKU,Y,1/1/2023,12/31/2023
230142,0015CN36YHY9RBC,Y,1/1/2023,12/31/2023
230144,,,1/1/2023,12/31/2023
230146,0015CCL4ANK5T16,Y,1/1/2023,12/31/2023
230151,0015CN36YHY9RBC,Y,1/1/2023,12/31/2023
230156,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
230165,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
230167,0015C8KJ38G8XKU,Y,1/1/2023,12/31/2023
230174,0015CJN3GDZ9GJE,Y,1/1/2023,12/31/2023
230176,0015CN36YHY9RBC,Y,1/1/2023,12/31/2023
230180,0015C8LBU9NC5UB,Y,1/1/2023,12/31/2023
230193,0015C8KJ38G8XKU,Y,1/1/2023,12/31/2023
230195,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
230197,,,1/1/2023,12/31/2023
230207,0015C8KJ38G8XKU,Y,1/1/2023,12/31/2023
230208,0015CGC7WVU33RR,Y,1/1/2023,12/31/2023
230216,0015C2XBM59VCV5,Y,1/1/2023,12/31/2023
230217,0015CGF2VBT9WTU,Y,1/1/2023,12/31/2023
230222,0015C8LBU9NC5UB,Y,1/1/2023,12/31/2023
230227,0015C8KJ38G8XKU,Y,1/1/2023,12/31/2023
230230,0015CGC7WVU33RR,Y,1/1/2023,12/31/2023
230236,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
230239,0015CJ7XNL7DXU5,,1/1/2023,12/31/2023
230241,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
230244,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
230254,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
230259,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
230264,0015C40C0YCP4T4,Y,1/1/2023,12/31/2023
230269,0015CN36YHY9RBC,Y,1/1/2023,12/31/2023
230270,0015CN36YHY9RBC,Y,1/1/2023,12/31/2023
230273,0015CQY4L8K8V1D,Y,1/1/2023,12/31/2023
230275,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
230277,0015CQY4L8K8V1D,Y,1/1/2023,12/31/2023
230279,,,1/1/2023,12/31/2023
230297,0015CJD8B25E5KY,Y,1/1/2023,12/31/2023
230301,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
230302,0015CCL4ANK5T16,Y,1/1/2023,12/31/2023
230303,0015CRQ7GF3YTY7,Y,1/1/2023,12/31/2023
231300,,,1/1/2023,12/31/2023
231301,0015C6BAM1VSL81,Y,1/1/2023,12/31/2023
231303,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
231304,0015C3K2NHQ39SL,,1/1/2023,12/31/2023
231305,,,1/1/2023,12/31/2023
231306,,,1/1/2023,12/31/2023
231307,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
231308,,,1/1/2023,12/31/2023
231310,0015CTU9MP4EP7C,Y,1/1/2023,12/31/2023
231311,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
231312,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
231313,0015CP587BP0W9H,,1/1/2023,12/31/2023
231314,0015C7URE9RTG1U,Y,1/1/2023,12/31/2023
231315,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
231316,0015CTU9MP4EP7C,Y,1/1/2023,12/31/2023
231318,0015CHA02ZW66FN,Y,1/1/2023,12/31/2023
231319,0015CHA02ZW66FN,Y,1/1/2023,12/31/2023
231320,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
231321,0015CLV7UKW65LQ,Y,1/1/2023,12/31/2023
231322,0015C8BFC12SJA8,Y,1/1/2023,12/31/2023
231323,0015CU18C3B754T,,1/1/2023,12/31/2023
